N,P,K,temperature,humidity,ph,rainfall,crop
105.79284543089081,21.247325402451388,60.98112354398601,27.140756032986495,83.22849078769269,7.373659478649516,2465.1441944205008,rice
126.73951126535687,78.54561018729109,66.39589518802632,30.95077930700255,41.02851626968501,6.740915618003091,898.4214244584446,cotton
165.22410079056192,62.32010166195534,131.91023176742,15.751377817358087,61.8456626861081,6.743236974309298,587.6804792855472,wheat
154.14608454100403,54.579103666331704,141.73135754622427,22.99415878968979,60.8408941256328,6.408217705844944,568.0461333738174,wheat
181.2851421067537,93.64729179382041,123.22248864095612,16.368186309189614,68.50712061462407,6.669008659436933,487.02658576772393,wheat
109.9601610631023,39.576998545725615,57.69675534556818,32.09841721792175,83.05741783487511,6.884553129035705,2698.3913031306383,rice
238.7872476123499,59.02876725636668,106.79452305526294,24.87668007996647,68.32178019059839,6.059140217052759,591.1150345031376,wheat
190.92754344518363,58.842329806614714,115.54131912907471,33.73232446382063,61.18810925050296,6.89484053449368,1594.6980147451015,rice
224.33732112260162,51.85038173577463,109.6269878482053,19.742142166574638,65.86127952967941,7.266824097802606,513.8200946486511,wheat
127.1899971014453,76.23833857643808,63.92138044793654,27.30008837287703,42.41133771554558,5.692383004073023,948.1443879390699,cotton
150.07131011496074,84.29888741180935,96.95179129093827,28.152903378306103,50.78982584750675,7.476807912097409,759.376251466035,cotton
281.2052509026299,56.4468567013606,96.34406191077377,22.329594747536337,50.73202344669614,7.24019774780186,506.3808232551161,maize
132.15447308873937,63.99378101519544,97.6503277931022,32.98783235773665,59.95868221066675,6.376779538629275,983.5941444655634,cotton
213.20355034156051,66.87911507944457,54.32662874609814,28.736771141863386,79.52250407597886,7.036546827729037,625.3300346502001,maize
118.68862008399279,42.104659481818096,61.07243608400483,26.104741131313947,47.092443152815534,6.218097479135205,748.154060227995,cotton
106.1904665438077,57.99844735800902,102.90760115324417,34.81583584604047,74.97205968075518,6.268653294319363,2359.2945653861398,rice
137.39212089998958,70.67056946053539,70.02203676552452,25.894110023122597,48.35161551569857,7.6977957689054115,1072.3660111457052,cotton
241.16051923182886,55.634425550825426,53.84018870306552,29.911686261369766,56.950151041503304,7.385463548270251,694.8939946977105,maize
202.5187888750095,32.89213382816982,98.14615780844868,21.765280320055084,56.61458627210526,5.872876524288509,733.875342070026,maize
159.4363028353988,87.91192378520456,119.60206180537922,23.83785884963426,67.83256849585639,7.492361733969653,484.77904984389744,wheat
144.43693074720963,43.71759739366813,86.40689662702489,22.308438595097826,88.55415937467163,5.948881143673321,1447.6352296452462,rice
171.09984638951818,87.78257491148767,111.72765703592704,25.914868373977548,57.549217252607605,6.164000106471765,664.7574606414021,cotton
161.2679819606048,68.6344258506157,75.97537837603262,23.09516074724878,59.65725941917065,6.826286055913709,467.39735198228203,wheat
154.66070109276768,43.80654297451501,111.07241484292612,32.23420113688585,49.91751470157541,5.70261553976912,710.0916009749056,cotton
127.82473663217544,73.90080762795318,93.94391783974746,29.951465270139742,49.61173154653296,6.981019461648794,1012.3404829625746,cotton
227.5872593641363,93.36471004799012,120.83629767150347,17.670282701694212,66.35889959065474,7.196139032410392,581.690366931685,wheat
212.9074959336462,57.93025526465368,138.08707591989284,23.37013328363672,60.92414385007851,7.020211157640451,573.7222756430368,wheat
150.2678281388713,87.1754128145804,66.07598960483082,23.718435277452322,40.87741849103678,7.238725125847144,475.773973494689,wheat
143.0557199762369,80.84634591878711,148.11861780274234,23.17967024119062,64.96402533873226,6.761201600641254,451.2771743433667,wheat
216.97680927267155,55.34903194134792,126.1027902502028,21.318135270166685,47.79410743192479,6.951008554649417,557.9970759431711,wheat
174.5622484408014,45.12548639953396,116.23370923418707,30.412665786761103,59.25984007717989,6.354680415096715,916.310946566974,cotton
110.10259022031576,79.10852300881366,84.58830569529567,21.878857223008133,42.03511177315516,6.451445350420224,591.6344177290563,wheat
196.26534263428297,49.98607326971699,50.40689921045056,29.313732766512157,61.60097118343795,7.2430736123047526,2946.977938354794,rice
223.29647856069988,68.52037089038966,80.9977225963903,27.582631959290225,50.737607493764045,5.5442471030579945,597.0830657448623,maize
167.7080536494513,58.181191059583455,129.48095487499293,19.459027063767483,48.208799988449975,7.495686750236567,535.2362604471946,wheat
198.17668214217028,63.662976349910466,145.08635622504102,21.936822257814885,46.62308838366281,6.123571568423764,586.0998604149427,wheat
151.08207581312683,59.87971989813971,76.4529121409202,26.510578917809003,48.64669602085204,7.859039800418997,809.8636584630611,cotton
131.9657056037625,51.55670414422557,115.1666825375885,24.83977647959828,52.28002018945129,7.341148805518701,495.99092117821726,wheat
127.82882735546818,93.43115839778054,127.65968527917417,18.685263437237612,65.93074749518911,6.709814860037335,643.6386855829444,wheat
119.68673165235813,51.6263089745626,142.0847847815687,22.70921844644052,65.34349684350663,7.141535986414498,575.244064326283,wheat
110.01486337620403,74.27826436144858,85.81835369396777,31.16650314520738,55.93074581952352,6.703805878781376,658.6540944811973,cotton
140.34901066526464,89.87795503185941,81.03619589235737,17.005247267003366,54.74783640224311,6.096313405612701,566.3942803828797,wheat
221.99082520756852,60.00102740596519,57.499754722558194,24.552201490818014,50.34861619724302,5.644893775589118,617.7480669220055,maize
138.4405557806263,45.246508920908745,74.52270095175164,31.949818861265427,57.202447943784094,7.449627472233375,619.8094126741786,cotton
255.36974558161558,57.982434174345705,40.58625084515102,29.866625932671464,54.2748662870454,6.497776306902712,685.4467202954357,maize
102.65624870330933,43.928924857751035,83.81539657209576,28.26461308243992,50.35423286769423,5.719666247862083,775.3134656045904,cotton
130.02253663672153,58.37412911295349,60.45678403344002,16.327157540430605,57.02622544784674,7.034197453705898,610.1173398218166,wheat
157.79569254772088,57.06481676505352,82.54363116705498,26.364302495436366,71.19427179460703,5.563172289651284,780.863673873107,maize
165.186009099721,44.00574231923376,113.68899936363167,33.70969123746086,54.281738642648556,7.50432020767448,769.725096271403,cotton
143.16831931233358,49.263580870213275,46.53039856244717,28.213885642306046,88.60542194868728,6.4046365690366,2287.15539039305,rice
132.88209810370665,98.79326279095656,83.68957917711069,15.603520839905638,47.41309702030439,6.239317020169782,624.3567133184404,wheat
144.4290840750105,75.96008891361319,73.70728447987793,26.82117915688699,55.79397014284958,7.14676943875219,849.0978582265695,cotton
161.62738909175496,22.887936359167036,42.45220017646449,34.94500874085113,94.11776067513742,6.800651372693874,1399.0849018582903,rice
159.41652169599848,61.274666722403765,80.75609955281777,27.576828885112135,49.25245913478633,7.670681263520951,963.584534883154,cotton
149.4410490286872,37.54461676758362,98.02061283321092,25.56558144476904,94.56773473076203,5.580218382824965,2734.062992244897,rice
141.52416958525774,79.61751642966811,141.23633456166908,19.866689414247027,66.20269714244982,7.351052796016887,534.344185374691,wheat
169.73515276908898,65.79124823410443,94.54195123993847,22.106621890056665,68.68899750690449,6.763120440185041,719.9339067245843,maize
182.5262112043495,39.69111425792139,59.778485952254165,22.695246633053628,68.31401637233571,7.442790188083279,1361.9539054189795,rice
147.43606811479418,48.17619362925114,83.46489219910563,33.707499012725116,48.90610510005331,6.7870433848242255,779.6166846998829,cotton
216.0209688529901,56.54368303591749,146.98210450785447,24.694123223352875,47.74400298103383,6.9851049968119385,515.038012844939,wheat
142.37287382672213,33.48012705725145,106.31066927060876,26.80684312075459,68.26176621712624,5.646993494660025,1339.5158101750815,rice
113.36335263207599,48.380960814415886,62.20028561601258,29.308875236618057,44.9742854517526,7.042862466510075,953.3886084427229,cotton
164.45361223600426,69.2677182198376,112.09627683079552,32.3640201506564,53.2760905524361,6.6865771893745345,1022.0852244845985,cotton
142.49356224008255,86.83028461474808,62.36061244011058,27.058412100367683,42.238392387954555,6.174374028792474,628.5434280446574,cotton
140.8681770426071,21.662914362015684,51.86745607696711,21.831648710150404,75.82696598992024,7.36775003505581,1632.312209953501,rice
156.69439253786004,54.716731780800885,76.37918845070872,34.7994518443827,93.77915437526158,5.509879961868819,2903.623570846478,rice
83.59683078472135,32.31719766364763,96.37446101893174,27.733940428688754,77.10963030899221,6.833728515092209,1279.3025095126259,rice
250.89031773376894,52.187510965228554,92.08853526265032,22.018534521229483,70.20297299974752,7.439824092214541,528.1702147368255,maize
161.98976339475752,39.8869905603371,89.42777921609711,22.657246841710787,84.24190832791575,7.17623057929622,2889.2284389480465,rice
162.74321012378732,47.06053543108986,57.254012191817374,33.033574767180774,79.97134113235904,5.560774119393674,2861.8973910139557,rice
158.94143655236434,59.97654903082666,43.85696310884448,29.883282053489857,73.78525419789554,6.802465954082984,1213.1860606159814,rice
235.0524391480002,66.92246046256633,92.71093367808086,29.771741842213174,62.20723882168612,7.241506900674518,734.715645217482,maize
171.4742161731939,51.912545954345376,74.84666518503464,26.062104824765495,71.44616065471335,6.835186771127169,2615.6918838825172,rice
125.96686639202161,58.32307674356989,83.77036149655532,33.178342161750216,42.40418110741217,6.861222744902124,602.8793302490608,cotton
124.79021499552081,29.090785090526058,45.85567390147549,30.432008100347932,73.5995335444621,6.397387245245062,1475.088261748655,rice
130.38286241433838,83.16668247859127,91.14490710817309,31.03448593381378,53.36425597110033,7.0487258650240365,831.7470219002862,cotton
131.90582247175203,69.00861846136661,92.0161528036127,29.791818776297312,40.512841316128714,6.353119569065391,790.0978093929285,cotton
176.44189567639478,40.91162913381808,71.74667914101276,31.079050927934446,55.29766523084257,7.532464346790234,959.0615381132473,cotton
289.055181719446,33.01336951447804,96.06616160833086,20.075628749781423,69.4242414246381,7.296061097899974,573.0446889728898,maize
192.73093529428843,45.36449824631433,88.1815538699598,23.516226872396345,53.0426248534765,6.4717435183726515,577.0329703161524,maize
190.89360011003006,50.67745507626758,47.313165600216855,25.391612766752544,59.339230974680106,6.720667566621836,714.845202266958,maize
165.08555140669193,24.275076923789754,85.38497757031229,22.717240243020203,83.83912488877439,5.862876695391254,2050.3267673341206,rice
144.01812337250095,42.170626642740956,97.98908253564134,27.565627837013636,59.2585375047516,6.708864116799812,1002.996274887579,cotton
184.21196579233987,40.60224199541133,76.6588593310595,29.514033422066568,68.04835460438994,7.13837771885358,765.2619390045223,maize
185.5305838461723,69.0262757621931,56.48836213288817,24.110284698067048,75.19583908600161,7.300046246796022,606.0264137908155,maize
154.86311896118877,38.07070714948917,86.92867705403793,32.33921477770517,74.8308388777067,6.835099798582941,1191.0706276693363,rice
164.35718332802426,31.18192930231682,78.51829002659596,21.680142077448636,72.10621234832547,7.225594155086457,565.0219400272326,maize
151.33716022234077,39.87067435436678,119.02284161719098,29.106410541331712,79.13440944499246,5.963894192231951,1781.8119918110292,rice
207.63966484872645,84.62180756621848,149.12559937021882,16.36439752556733,60.85433662142781,6.606478152156438,535.6399229851229,wheat
191.1240999839709,33.97096844944933,45.13949497578583,21.28394289454125,53.12328948152499,6.948677634257482,673.5160751019228,maize
153.24944587479058,53.47119213730467,101.90597909082703,23.941908746641182,45.756019741562284,6.485057343173281,495.3312804453976,wheat
185.60949050737497,46.03509476188776,82.63662292410683,21.014188453883225,88.01247777378265,5.967424163820866,2080.023829209021,rice
152.9471351879503,67.88917086850125,103.83903061435477,28.243337531153756,46.66003826116396,7.173717387995476,1097.0696806105839,cotton
176.29544135364895,64.50024454103328,52.05602131954339,24.65205612283718,51.80427027802356,6.62459363175582,787.2875853516141,maize
121.70858290867784,46.59646897948872,103.63599686317833,28.03741526709622,63.38367573763519,6.40074187251637,2512.3266577904924,rice
179.39868017267003,86.35004839621476,92.39742781683358,34.27177819479453,44.69284163710907,6.4982897895232705,676.2080066652087,cotton
160.42163363974464,46.38567418176174,109.5640578151517,33.42033294376421,50.41915954544084,7.058964220006899,644.5622160580083,cotton
139.46688548662644,68.00682037357595,58.764274676383856,22.82028087670386,61.26234093228929,6.054240570787143,510.6256711890657,wheat
133.66430486058027,44.02377333442469,81.25435421571981,34.05436734546594,79.38307842493317,6.111048621316047,1793.9630341485667,rice
116.68084114858686,86.52976073219581,66.98198387312857,34.193919732144174,49.9392696581166,7.9803950370582815,1025.7124788725478,cotton
270.88881001764315,69.50152181535307,58.280748345882444,28.174497084911916,61.41869880429741,7.255948640890139,760.4170070322351,maize
201.91495898066785,78.78051004299574,78.45832464071992,20.809192830512522,62.08940536295484,5.847049029973017,708.4853266707385,maize
173.0592878228404,80.31264688754888,126.48098009029954,23.22480563634361,43.97574018225545,7.293021723408934,634.5514381026788,wheat
129.4027537833225,43.40861546927468,61.54871441696922,26.748386272604126,50.05132152926885,6.496657569430782,673.1869960811246,cotton
131.89974539961582,32.47264532341038,80.49134902721953,22.02749433732234,93.70902890562108,6.599059071790034,2931.64432230644,rice
242.93819323467443,62.51005461990767,49.12149118771889,24.395116886329102,53.16994052785232,6.781652629380412,564.8114547528799,maize
179.58930537358137,42.88902804981833,101.7021137315132,25.613496271106683,55.6152317213688,6.649501059423301,629.0818977527379,cotton
124.26201180540764,45.052290550532334,101.52968050164792,34.836789252634134,44.78360208431851,5.855623421717991,660.6924697112145,cotton
192.28291573465162,65.31268103933058,112.38958362916384,15.622917981300628,55.28266384449369,7.495045280779465,612.7940539012038,wheat
217.46769732319837,39.73112559103825,62.06556105263738,25.270414639116517,62.78250151671114,5.761420753480399,765.9812645721399,maize
151.65468966429708,50.80769990898808,68.88064909811942,24.14129752528927,74.82613686700623,6.967228761122804,730.7914680924019,maize
144.23721577431098,28.6080748806895,40.969661971511464,20.28788415234585,69.09346230607619,7.02057964624427,1274.2194114579981,rice
223.17810658895436,35.48680993387518,72.87756933842158,22.412014575995414,79.2762126473016,7.103074223765979,787.87299329631,maize
98.00583976327812,32.9870370756024,98.98856619102398,26.815660018399413,89.55249789588656,5.696165161568489,1976.4822740435563,rice
267.75248157555853,74.60423444701172,97.3200811902357,24.760181293687666,61.27664855437308,6.288952557140071,637.834030521796,maize
138.20059330690768,92.04357897129613,53.8426348962325,22.86903386255295,49.46220687244038,7.032202059129814,537.5206248110784,wheat
284.26766110598044,61.833484108360366,76.8360150856037,29.017619921354235,63.84432393874202,6.774402953616561,697.8061766617348,maize
141.46663049752095,47.20911116833413,43.33383204819074,20.99978060841035,78.14428076808214,5.800338001634083,2474.8675374429713,rice
81.4530170281865,58.2600559319792,99.00066875672056,21.271880240687047,85.07131858219388,5.644168671997347,1142.5134555305171,rice
199.20559166056216,59.259778393373395,67.41093353340844,18.53251408502064,48.89606743862966,6.524554844618774,604.9307062362363,wheat
153.1417441546369,34.10858337382137,98.07160209070183,20.983956497133974,69.80908159104014,7.028745324443472,579.5139284975012,maize
180.85308932933327,36.06932090797032,76.900778082332,22.954447774774202,73.076694435144,6.749327137708527,614.5818918958688,maize
245.27331663915757,89.93570958272872,79.28220367009648,22.74633780637788,59.317127606233925,6.795453199873737,458.39024468632726,wheat
271.76546821352065,62.823930366575134,47.685744781972005,29.799703293588507,68.05644768908967,6.6648453164144925,724.4219538288596,maize
214.8115324416294,51.97024948472261,76.77637494967152,23.382675059944983,77.8425092097815,5.949231223687704,611.650107151254,maize
186.43098802511236,45.83243250620824,62.87254313913281,34.146137566170616,68.42424491413767,5.743002752601836,1394.9409797198746,rice
187.83615302600424,67.75209643731392,67.6323698364484,28.159469389686173,75.84109989090308,7.193028677380556,775.6779600918663,maize
176.61431542045602,57.25134594484692,99.0801843714705,28.419985528900614,71.8547203148484,7.052894892999449,696.8485513043215,maize
208.89698649779433,90.88926649284726,71.35113663106719,24.37388066497119,41.29521207391035,6.2472222235941555,476.3457546909124,wheat
188.55215356881592,75.418027345814,79.75484513188206,20.05852692951829,65.221090840336,7.099202317149376,558.4474410983696,wheat
160.88972296345264,48.003581747728646,87.6934484651874,30.65021992859016,53.777706041001814,7.683307289652019,918.145676989624,cotton
91.90137195046592,36.059772634451534,104.00567749593276,20.1399742974064,68.6337602582568,6.95292343022601,2983.619902698727,rice
178.20371019231243,47.76922843428697,87.02750706912383,22.040356346288988,66.65254847906859,6.96614259205935,684.7956350780537,maize
261.8600674096848,40.124028008261874,97.48440880716282,25.542265141320165,50.15688840628738,7.021981520056188,510.5934064820717,maize
170.13206094625605,89.81671688136237,82.0985718304109,28.679407513020845,46.53863232676158,5.872220125831111,752.8021077451074,cotton
208.7288547266744,50.63109204243119,81.73708878980841,24.486106309545427,71.66212814608211,7.272391560930149,677.9133002560352,maize
91.15887677877586,43.52809067793562,78.4778311908899,20.04827395406418,81.68562681109442,6.210986020882714,2588.3946625541685,rice
144.85280755329367,70.17438332982275,100.58807623358173,31.423255259052276,41.297071889659364,6.949959468570328,880.7422939797618,cotton
89.24699349611974,22.342037169759166,66.73906549568486,32.074834995211546,69.4437252044875,7.150098820360125,1996.5113645269073,rice
135.21591983643924,47.372626335314195,79.6915652165587,32.848969771114675,54.15361869481831,7.471537411681016,858.6345282208047,cotton
158.85304913913518,89.91737556964748,115.98679988061346,29.340193661738752,41.772008593592346,6.051529881778028,899.1126470318694,cotton
117.7504286385081,70.4952444848144,133.98022856356172,21.425651995351913,52.637441598822164,6.954266047062349,607.1303236160463,wheat
123.46825299827461,33.38045154967729,42.09573668256518,25.757494278995658,80.01552949295153,6.675538721724396,1368.9525062672787,rice
194.80883603831597,77.03396225576702,55.55780553194643,20.241917638913552,74.9509113102732,6.046141619945625,655.4236298716446,maize
270.3964964693566,52.909344336894634,68.97813232512131,24.29656812738935,76.18190751453805,7.183867133583617,555.8304253538832,maize
132.42208431382153,49.18032914609587,101.24103191928879,22.002199586239158,62.82105298149936,6.95587861394753,1992.9223047105995,rice
248.54327344007095,77.8307310541729,44.13748098138527,21.589081676693535,68.30675448432925,5.770708164555371,725.4125258087137,maize
285.93818707815547,42.477309992475305,56.316983567717855,20.570547211512544,58.465612240796005,6.023411367471812,574.0936397216,maize
138.50854324080612,21.344544007331304,45.01225627642836,31.390973936269454,75.7408944857689,7.053421113910362,1130.7323151287706,rice
127.7874661007074,84.99166728436361,61.30940380652937,34.06437453344411,42.78490742235191,6.831051705688043,805.5478013003533,cotton
86.27094551432285,36.751732762966455,60.81262327696409,29.956845292633837,93.71880519747427,6.620336366923684,2873.6449240661836,rice
115.84781062077921,68.2665127285805,87.83594920130017,32.308209649807296,59.62594180994493,6.14132515611062,927.0873007370373,cotton
172.6870243102402,41.26584649756175,55.05799968041788,29.72005329631537,68.255818180894,6.199012744173638,534.22873546638,maize
279.02095400241524,66.14071516042418,44.0601017140001,28.50616057841138,66.83668364847574,6.546781822748732,534.4306615607652,maize
222.70444306950705,38.28872700816379,96.74188882001694,27.078350972297685,66.30614652027938,5.663450691493557,637.490192458597,maize
197.64602007264313,77.27159347034527,56.22731058818856,23.49975371480662,60.07067011987325,6.6934433415009105,532.3531083169017,wheat
162.90225595072263,50.06818910679872,75.51725009328233,30.125026487703316,56.128072344656786,6.648099693992395,625.9782887771343,cotton
130.73219112260688,93.89150390760204,137.95818549515292,16.64706353432296,49.90645194614493,7.135127258532952,553.8771719007875,wheat
215.80187144649855,51.35837106127799,56.520459126049204,23.70578425046007,47.16388634144618,6.676859016271482,646.997931228175,wheat
92.65684399479566,46.271204188971765,105.76825284801804,26.95897065218499,91.82270720515461,6.5774035959054284,1995.6250160685804,rice
178.4994446792112,64.35689790422877,129.28544190338394,18.804200075075624,63.26835552775982,7.446714980851217,490.7532918255378,wheat
189.81080820884517,41.3211546898456,52.63638582682784,28.663900488217365,82.21038461426063,7.095828319231789,1791.9409453249098,rice
188.73719057189197,31.076179495112356,118.68171781721776,30.438486772532038,87.7641472653389,6.133523354135053,2714.3585139975057,rice
198.14388284874428,57.60521416111364,94.03234183683489,16.407115280487584,46.0604700520747,6.276337258857039,628.797942001574,wheat
140.41654188613106,88.35633076295852,85.06565875650598,31.152980250698022,41.66928169978767,7.706040921018347,1001.8017677207677,cotton
170.5542206643715,61.37448439603076,69.73400434694877,34.841103190364976,53.35839997607254,7.086678183134854,682.9774476478925,cotton
171.22064424142417,43.97032923215148,103.88978942042175,25.12607519975759,51.19511367276765,6.818499055306691,959.6768111845793,cotton
